VBMC - Brownsville,240,Brownsville,TX
Vibra Hospital of Amarillo,72,Amarillo,TX
Vibra Hospital of Richardson,0,Richardson,TX
Vibra Rehabilitation Hospital of Amarillo,44,Amarillo,TX
Vibra Specialty Hospital of DeSoto,60,DeSoto,TX
W.J. Mangold Memorial Hospital,25,Lockney,TX
Waco Center for Youth,0,Waco,TX
Wadley Regional Medical Center,199,Texarkana,TX
Ward Memorial Hospital,25,Monahans,TX
Warm Springs Rehabilitation Hospital Kyle,40,Kyle,TX
Warm Springs Rehabilitation Hospital of San Antonio,139,San Antonio,TX
Warm Springs Rehabilitation Hospital of Thousand Oaks,0,San Antonio,TX
Warm Springs Rehabilitation Hospital of Westover Hills,0,San Antonio,TX
WellBridge Fort Worth,48,Fort Worth,TX
Wellbridge Greater Dallas,48,Plano,TX
Weslaco Regional Rehabilitation Hospital,32,Weslaco,TX
West Oaks Hospital,160,Houston,TX
West Texas VA Health Care System,0,Big Spring,TX
Westpark Springs,72,Richmond,TX
WHS East Campus,116,Decatur,TX
Wilbarger General Hospital,28,Vernon,TX
William Beaumont Army Medical Center,0,El Paso,TX
William P. Clements Jr. University Hospital,459,Dallas,TX
Wilson N. Jones Regional Medical Center,226,Sherman,TX
Winkler County Memorial Hospital,19,Kermit,TX
Wise Health Surgical Hospital at Argyle,0,Argyle,TX
Wise Health Surgical Hospital at Parkway,36,Fort Worth,TX
Women's Memorial Hermann Memorial City Hospital,0,Houston,TX
Woodland Heights Medical Center,145,Lufkin,TX
Woodland Springs,96,Conroe,TX
Yoakum Community Hospital,23,Yoakum,TX
Yoakum County Hospital,24,Denver City,TX
Zale Lipshy Pavilion-William P. Clements Jr. University Hospital,148,Dallas,TX
Alta View Hospital,59,Sandy,UT
American Fork Hospital,78,American Fork,UT
Ashley Regional Medical Center,39,Vernal,UT
Bear River Valley Hospital,16,Tremonton,UT
Beaver Valley Hospital,25,Beaver,UT
Benchmark Behavioral Health System,0,Woods Cross,UT
Blue Mountain Hospital,11,Blanding,UT
Brigham City Community Hospital,40,Brigham City,UT
Cache Valley Hospital,28,North Logan,UT
Castleview Hospital,39,Price,UT
Cedar City Hospital,48,Cedar City,UT
Central Valley Medical Center,25,Nephi,UT
Copper Hills Youth Center,0,West Jordan,UT
Davis Hospital and Medical Center,200,Layton,UT
Delta Community Hospital,18,Delta,UT
Encompass Health Rehabilitation Hospital of Utah,84,Sandy,UT
Fillmore Community Medical Center,7,Fillmore,UT
Garfield Memorial Hospital,15,Panguitch,UT
George E. Wahlen Department of Veterans Affairs Medical Center,0,Salt Lake City,UT
Gunnison Valley Hospital,25,Gunnison,UT
Heber Valley Medical Center,19,Heber City,UT
Highland Ridge Hospital,67,Midvale,UT
Intermountain Layton Hospital ,36,Layton,UT
Intermountain Medical Center,502,Murray,UT
Jordan Valley Medical Center,314,West Jordan,UT
Jordan Valley Medical Center - West Valley Campus,94,West Valley City,UT
Kane County Hospital,25,Kanab,UT
KPC Promise Hospital of Salt Lake,41,Murray,UT
Lakeview Hospital,90,Bountiful,UT
LDS Hospital,256,Salt Lake City,UT
Logan Regional Hospital,131,Logan,UT
Lone Peak Hospital ,30,Draper,UT
McKay-Dee Hospital,294,Ogden,UT
Milford Hospital,23,Milford,UT
Moab Regional Hospital ,17,Moab,UT
Mountain Point Medical Center,0,Lehi,UT
Mountain View Hospital,124,Payson,UT
Mountain West Medical Center,36,Tooele,UT
Northern Utah Rehabilitation Hospital,40,South Ogden,UT
Ogden Regional Medical Center,186,Ogden,UT
Orem Community Hospital,21,Orem,UT
Park City Hospital,37,Park City,UT
Primary Children's Hospital,289,Salt Lake City,UT
Provo Canyon Behavioral Hospital,80,Orem,UT
Riverton Hospital,87,Riverton,UT
Saint Joseph Villa,12,Salt Lake City,UT
Saint Mark's Hospital,263,Salt Lake City,UT
Salt Lake Behavioral Health,118,Salt Lake City,UT
Salt Lake Regional Medical Center,136,Salt Lake City,UT
San Juan Hospital,21,Monticello,UT
Sanpete Valley Hospital,18,Mount Pleasant,UT
Sevier Valley Hospital,24,Richfield,UT
Shriners Hospital for Children - Salt Lake City,0,Salt Lake City,UT
South Davis Community Hospital,124,Bountiful,UT
Spanish Fork Hospital,0,Spanish Fork,UT
St. George Regional Hospital - River Road,284,Saint George,UT
The Orthopedic Specialty Hospital (TOSH),40,Murray,UT
Timpanogos Regional Hospital,117,Orem,UT
Uintah Basin Medical Center,32,Roosevelt,UT
UNI Hospital Inpatient Treatment,160,Salt Lake City,UT
University of Utah Hospital,585,Salt Lake City,UT
Utah State Hospital,341,Provo,UT
Utah Valley Hospital ,385,Provo,UT
Utah Valley Specialty Hospital,40,Provo,UT
Brattleboro Memorial Hospital,47,Brattleboro,VT
Brattleboro Retreat,119,Brattleboro,VT
Central Vermont Medical Center,76,Berlin,VT
Copley Hospital,25,Morrisville,VT
Gifford Medical Center,25,Randolph,VT
Grace Cottage Hospital,19,Townshend,VT
Mount Ascutney Hospital and Health Center,35,Windsor,VT
North Country Hospital,25,Newport,VT
Northeastern Vermont Regional Hospital,25,Saint Johnsbury,VT
Northwestern Medical Center,53,Saint Albans,VT
Porter Medical Center,25,Middlebury,VT
Rutland Regional Medical Center,124,Rutland,VT
Southwestern Vermont Medical Center,78,Bennington,VT
Springfield Hospital,35,Springfield,VT
The University of Vermont Medical Center,457,Burlington,VT
The Vermont Psychiatric Care Hospital,25,Berlin,VT
White River Junction VA Medical Center,0,White River Junction,VT
 Rehabilitation Hospital of Bristol,25,Bristol,VA
 VCU Community Memorial Hospital,206,South Hill,VA
633d Medical Group -Langley Air Force Base,0,Hampton,VA
Augusta Health,242,Fishersville,VA
Bath Community Hospital,14,Hot Springs,VA
Bon Secours - Southampton Memorial Center,204,Franklin,VA
Bon Secours - Southern Virginia Medical Center,80,Emporia,VA
Bon Secours - Southside Medical Center,300,Petersburg,VA
Bon Secours DePaul Medical Center,133,Norfolk,VA
Bon Secours Mary Immaculate Hospital,230,Newport News,VA
Bon Secours Maryview Medical Center,352,Portsmouth,VA
Buchanan General Hospital,49,Grundy,VA
Capital Caring,0,Arlington ,VA
Carilion Clinic Children's Hospital,0,Roanoke,VA
Carilion Clinic Saint Albans Hospital,162,Christiansburg,VA
Carilion Franklin Memorial Hospital,37,Rocky Mount,VA
Carilion Giles Community Hospital,25,Pearisburg,VA
Carilion New River Valley Medical Center,146,Christiansburg,VA
Carilion Roanoke Community Hospital,0,Roanoke,VA
Carilion Roanoke Memorial Hospital,715,Roanoke,VA
Carilion Stonewall Jackson Hospital,25,Lexington,VA
Carilion Tazewell Community Hospital,56,Tazewell,VA
Catawba Hospital,270,Catawba,VA
Centra Bedford Memorial Hospital,145,Bedford,VA
Centra Lynchburg General Hospital,637,Lynchburg,VA
Centra Southside Community Hospital,86,Farmville,VA
Centra Specialty Hospital,36,Lynchburg,VA
Centra Virginia Baptist Hospital,0,Lynchburg,VA
Central State Hospital,0,Petersburg,VA
Chesapeake Regional Medical Center,310,Chesapeake,VA
Children's Hospital of Richmond at VCU,0,Richmond,VA
Children's Hospital of The King's Daughters,180,Norfolk,VA
Chippenham Hospital ,793,Richmond,VA
Clinch Valley Medical Center,175,Richlands,VA
Commonwealth Center for Children and Adolescents,0,Staunton,VA
Cumberland Hospital for Children and Adolescents,0,New Kent,VA
Dickenson Community Hospital,11,Clintwood,VA
Dominion Hospital,116,Falls Church,VA
Encompass Health Rehabilitation Hospital of  Richmond,40,Richmond,VA
Encompass Health Rehabilitation Hospital of Northern Virginia,60,Aldie,VA
Encompass Health Rehabilitation Hospital of Petersburg,64,Petersburg,VA
Encompass Health Rehabilitation of Fredericksburg,58,Fredericksburg,VA
Fauquier Hospital,97,Warrenton,VA
Fort Belvoir Community Hospital,0,Fort Belvoir,VA
Hampton VA Medical Center,0,Hampton,VA
Harbor Point Behavioral Health Center,0,Portsmouth,VA
Henrico Doctors' Hospital,767,Richmond,VA
Hiram W. Davis Medical Center,84,Petersburg,VA
Hunter Holmes McGuire VA Medical Center ,0,Richmond,VA
Inova Alexandria Hospital,318,Alexandria,VA
Inova Fair Oaks Hospital,182,Fairfax,VA
Inova Fairfax Hospital,901,Falls Church,VA
Inova Loudoun Hospital,275,Leesburg,VA
Inova Mount Vernon Hospital,237,Alexandria,VA
John Randolph Medical Center,147,Hopewell,VA
Johnston Memorial Hospital,115,Abingdon,VA
Johnston-Willis Hospital,0,Richmond,VA
Lake Taylor Transitional Care Hospital,296,Norfolk,VA
LewisGale Hospital - Alleghany,110,Low Moor,VA
LewisGale Hospital - Montgomery,92,Blacksburg,VA
LewisGale Hospital - Pulaski,92,Pulaski,VA
LewisGale Medical Center,365,Salem,VA
Lonesome Pine Hospital,81,Big Stone Gap,VA
Lynn House of Potomac Valley,2,Alexandria,VA
Mary Washington Healthcare Snowden at Fredericksburg,30,Fredericksburg,VA
Mary Washington Hospital,421,Fredericksburg,VA
McDonald Army Health Center,0,Fort Eustis,VA
Memorial Regional Medical Center,225,Mechanicsville,VA
Mount Regis Center,0,Salem,VA
Mountain View Regional Hospital,98,Norton,VA
Naval Medical Center Portsmouth,0,Portsmouth,VA
North Spring Behavioral Healthcare,0,Leesburg,VA
Northern Virginia Mental Health Institute,94,Annandale,VA
Norton Community Hospital,75,Norton,VA
Novant Health UVA Health System Culpeper Medical Center,70,Culpeper,VA
Novant Health UVA Health System Haymarket Medical Center,60,Haymarket,VA
Novant Health UVA Health System Prince William Medical Center,126,Manassas,VA
Page Memorial Hospital,25,Luray,VA
Parham Doctors' Hospital - A Campus of Henrico Doctor's Hospital,0,Richmond,VA
Poplar Springs Hospital,95,Petersburg,VA
Rappahannock General Hospital,35,Kilmarnock,VA
Reston Hospital Center,209,Reston,VA
Retreat Doctors Hospital - A Campus of Henrico Doctor's Hospital,116,Richmond,VA
Richmond Community Hospital,101,Richmond,VA
Riverside Behavioral Health Center,79,Hampton,VA
Riverside Doctors Hospital Williamsburg,40,Williamsburg,VA
Riverside Regional Medical Center,410,Newport News,VA
Riverside Rehabilitation Hospital,50,Newport News,VA
Riverside Shore Memorial Hospital,46,Onancock,VA
Riverside Walter Reed Hospital,67,Gloucester,VA
Russell County Hospital,58,Lebanon,VA
Saint Francis Medical Center,130,Midlothian,VA
Saint Mary's Home for Disabled Children,0,Norfolk,VA
Saint Mary's Hospital,410,Richmond,VA
Salem VA Medical Center,0,Salem,VA
Select Specialty Hospital Hampton Roads,25,Newport News,VA
Sentara CarePlex Hospital,169,Hampton,VA
Sentara Halifax Regional Hospital,107,South Boston,VA
Sentara Heart Hospital,0,Norfolk,VA
Sentara Leigh Hospital,247,Norfolk,VA
Sentara Martha Jefferson Hospital,150,Charlottesville,VA
Sentara Norfolk General Hospital,527,Norfolk,VA
Sentara Northern Virginia Medical Center,147,Woodbridge,VA
Sentara Obici Hospital,175,Suffolk,VA
Sentara Princess Anne Hospital ,174,Virginia Beach,VA
Sentara RMH Medical Center,238,Harrisonburg,VA
Sentara Virginia Beach General Hospital,271,Virginia Beach,VA
Sentara Williamsburg Regional Medical Center,145,Williamsburg,VA
Sheltering Arms Institute,0,Richmond,VA
Smyth County Community Hospital,153,Marion,VA
Southern Virginia Mental Health Institute,72,Danville,VA
Southwestern Virginia Mental Health Institute,134,Marion,VA
SOVAH Health Danville,361,Danville,VA
SOVAH Health Martinsville,220,Martinsville,VA
Spotsylvania Regional Medical Center,133,Fredericksburg,VA
Stafford Hospital,90,Stafford,VA
StoneSprings Hospital Center,124,Dulles,VA
The Hospital for Extended Recovery,35,Norfolk,VA
The Pavilion at Williamsburg Place,66,Williamsburg,VA
Twin County Regional Hospital,141,Galax,VA
University of Virginia Children's Hospital,0,Charlottesville,VA
UVA Encompass Health Rehabilitation Hospital,50,Charlottesville,VA
UVA Transitional Care Hospital ,40,Charlottesville,VA
UVA University Hospital,612,Charlottesville,VA
ValleyHealth Shenandoah Memorial Hospital,25,Woodstock,VA
VCU Health Tappahannock Hospital,67,Tappahannock,VA
VCU Medical Center,764,Richmond,VA
Vibra Hospital of Richmond,60,Richmond,VA
Virginia Beach Psychiatric Center,100,Virginia Beach,VA
Virginia Hospital Center,365,Arlington,VA
Warren Memorial Hospital,166,Front Royal,VA
Western State Hospital,84,Staunton,VA
Winchester Medical Center,455,Winchester,VA
Wythe County Community Hospital,100,Wytheville,VA
 Providence Holy Family Hospital,184,Spokane,WA
Arbor Health Morton Hospital ,25,Morton,WA
Astria Sunnyside Hospital,25,Sunnyside,WA
Astria Toppenish Hospital,25,Toppenish,WA
Cascade Behavioral Hospital,137,Tukwila,WA
Cascade Medical,9,Leavenworth,WA
Cascade Valley Hospital,48,Arlington,WA
Central Washington Hospital,176,Wenatchee,WA
CHI Franciscan Health - St. Francis Hospital ,124,Federal Way,WA
CHI Franciscan Rehabilitation Hospital ,60,Tacoma,WA
Columbia Basin Hospital,37,Ephrata,WA
Coulee Medical Center,25,Grand Coulee,WA
Dayton General Hospital,48,Dayton,WA
East Adams Rural Hospital,12,Ritzville,WA
Eastern State Hospital,342,Medical Lake,WA
EvergreenHealth Kirkland,318,Kirkland,WA
EvergreenHealth Monroe,27,Monroe,WA
Fairfax Behavioral Health,221,Kirkland,WA
Ferry County Health,25,Republic,WA
Forks Community Hospital,37,Forks,WA
Garfield County Hospital District,25,Pomeroy,WA
Harbor Regional Health,49,Aberdeen,WA
Harborview Medical Center,413,Seattle,WA
Inland Northwest Behavioral Health,100,Spokane,WA
Island Hospital,43,Anacortes,WA
Jefferson Healthcare Medical Center,25,Port Townsend,WA
Jonathon M. Wainwright Memorial VA Medical Center,0,Walla Walla,WA
Kadlec Regional Medical Center,260,Richland,WA
Kindred Hospital Seattle -First Hill,0,Seattle,WA
Kittitas Valley Healthcare,25,Ellensburg,WA
Klickitat Valley Hospital,16,Goldendale,WA
Lake Chelan Health,25,Chelan,WA
Legacy Salmon Creek Hospital,166,Vancouver,WA
Lincoln Hospital,25,Davenport,WA
Lourdes Counseling Center,22,Richland,WA
Lourdes Medical Center,35,Pasco,WA
Madigan Army Medical Center,0,Tacoma,WA
Mary Bridge Children's Hospital and Health Center,0,Tacoma,WA
Mason General Hospital,25,Shelton,WA
Mid-Valley Hospital,25,Omak,WA
Multicare Allenmore Hospital ,0,Tacoma,WA
Multicare Auburn Medical Center,131,Auburn,WA
MultiCare Capital Medical Center,107,Olympia,WA
MultiCare Covington Medical Center,48,Covington,WA
MultiCare Deaconess Hospital,279,Spokane,WA
MultiCare Good Samaritan Hospital,361,Puyallup,WA
Multicare Tacoma General Hospital,392,Tacoma,WA
MultiCare Valley Hospital,123,Spokane Valley,WA
Naval Hospital Bremerton,0,Bremerton,WA
Naval Hospital Oak Harbor,0,Oak Harbor,WA
Navos West Seattle Campus,70,Seattle,WA
Newport Community Hospital,70,Newport,WA
North Valley Hospital,18,Tonasket,WA
Ocean Beach Hospital,25,Ilwaco,WA
Odessa Memorial Healthcare Center,25,Odessa,WA
Olympic Memorial Hospital,78,Port Angeles,WA
Othello Community Hospital,16,Othello,WA
Overlake Medical Center,300,Bellevue,WA
PeaceHealth Peace Island Medical Center,10,Friday Harbor,WA
PeaceHealth Saint John Medical Center,166,Longview,WA
PeaceHealth Saint Joseph Medical Center,241,Bellingham,WA
PeaceHealth Southwest Medical Center ,450,Vancouver,WA
PeaceHealth United General Medical Center,25,Sedro-Woolley,WA
Prosser Memorial Hospital,25,Prosser,WA
Providence Centralia Hospital,116,Centralia,WA
Providence Mount Carmel Hospital,25,Colville,WA
Providence Pavilion for Women and Children,0,Everett,WA
Providence Regional Medical Center Everett,514,Everett,WA
Providence Regional Medical Center Everett Pacific Campus,0,Everett,WA
Providence Sacred Heart Medical Center and Children's Hospital,632,Spokane,WA
Providence Saint Joseph's Hospital,23,Chewelah,WA
Providence Saint Mary Medical Center,128,Walla Walla,WA
Providence Saint Peter Hospital,325,Olympia,WA
Pullman Regional Hospital,25,Pullman,WA
Quincy Valley Medical Center,10,Quincy,WA
Rainier Springs Hospital,72,Vancouver,WA
Regional Hospital,26,Burien,WA
Saint Anne Hospital,129,Burien,WA
Saint Anthony Hospital,112,Gig Harbor,WA
Saint Joseph Medical Center,374,Tacoma,WA
Saint Luke's Rehabilitation Institute,102,Spokane,WA
Samaritan Hospital,48,Moses Lake,WA
Schick Shadel Hospital,63,Seattle,WA
Seattle Cancer Care Alliance,20,Seattle,WA
Seattle Children's Hospital & Regional Medical Center,361,Seattle,WA
Shriners Hospital for Children - Spokane,0,Spokane,WA
Skagit Valley Hospital,137,Mount Vernon,WA
Skyline Health,14,White Salmon,WA
Smokey Point Behavioral Hospital,115,Marysville,WA
Snoqualmie Valley Hospital,25,Snoqualmie,WA
South Sound Behavioral Hospital,27,Lacey,WA
Spokane VA Medical Center,0,Spokane,WA
St. Clare Hospital,106,Lakewood,WA
St. Elizabeth Hospital,25,Enumclaw,WA
St. Michael Medical Center - Silverdale,0,Silverdale,WA
Summit Pacific Medical Center,10,Elma,WA
Swedish  Ballard Campus,0,Seattle,WA
Swedish Cherry Hill Campus,210,Seattle,WA
Swedish Edmonds Campus,188,Edmonds,WA
Swedish First Hill Campus,661,Seattle,WA
Swedish Issaquah Campus,135,Issaquah,WA
Three Rivers Hospital,25,Brewster,WA
Tri-State Memorial Hospital,25,Clarkston,WA
Trios Southridge Hospital,0,Kennewick,WA
Trios Women's and Children's Hospital ,111,Kennewick,WA
University of Washington Medical Center - Montlake,657,Seattle,WA
University of Washington Medical Center-Northwest,192,Seattle,WA
VA Puget Sound Health Care System - Seattle Division,0,Seattle,WA
Valley Medical Center,331,Renton,WA
Virginia Mason Hospital and Seattle Medical Center,255,Seattle,WA
Washington State Penitentiary Hospital,0,Walla Walla,WA
Wellfound Behavioral Health Hospital,0,Tacoma,WA
Wenatchee Valley Hospital and Clinics,20,Wenatchee,WA
Western State Hospital,771,Tacoma,WA
WhidbeyHealth Medical Center,25,Coupeville,WA
Whitman Hospital and Medical Center,25,Colfax,WA
Willapa Harbor Hospital,10,South Bend,WA
Yakima Valley Memorial Hospital,226,Yakima,WA
Acuity Specialty Hospital of Morgantown,0,Morgantown,WV
Acuity Specialty Hospital of Ohio Valley at Weirton,0,Weirton,WV
Acuity Specialty Hospital of Ohio Valley at Wheeling ,0,Wheeling,WV
Beckley ARH Hospital,160,Beckley,WV
Beckley VA Medical Center,0,Beckley,WV
Berkeley Medical Center,169,Martinsburg,WV
Boone Memorial Hospital,25,Madison,WV
Braxton County Memorial Hospital,25,Gassaway,WV
